hgnc_id	GeneSymbol	gene	length	CDS_length	TSSD	pLI	LOEUF	ABC_count	ABC_length_per_type	Roadmap_count	Roadmap_length_per_type	promoter_count	connect_decile	connect_quantile	connectedness	PPI_degree_decile	PPI_degree_quantile	PPI_degree_cat	TF	hs	HI
HGNC:11917	ENSG00000028137	TNFRSF1B	42.237	1.386	16	0.50201	0.476	102	3.51707843137255	78	1.37179487179487	3	0	0	0	9	5	1	0	0.0511382109104222	0
HGNC:23595	ENSG00000048707	VPS13D	282.012	13.167	15	1.0749e-06	0.332	128	3.4616484375	104	2.05384615384615	10	5	3	1	2	1	1	0	0.0519737041546923	0
HGNC:17693	ENSG00000162496	DHRS3	50.277	0.909	13	0.22581	0.674	120	3.900075	110	9.68	20	8	4	1	2	1	1	0	0.0277213662047191	0
HGNC:32038	ENSG00000204518	AADACL4	22.983	1.224	14	0.0001543	1.679	12	3.8695	48	0.725	0	1	1	1	0	0	0	0	0.148473976443236	0
HGNC:32037	ENSG00000188984	AADACL3	12.614	1.224	13	0.011889	1.701	17	2.60294117647059	40	3.095	1	6	3	1	0	0	0	0	0.0184998935737737	0
HGNC:28567	ENSG00000157330	C1orf158	17.699	0.585	12	0.00025309	1.553	28	2.40471428571429	10	0.4	3	0	0	0	0	0	0	0	7.9029650259151e-05	0
HGNC:22125	ENSG00000116726	PRAMEF12	4.168	1.452	12	5.2721e-05	1.258	1	0.2	2	0.3	0	0	0	0	1	1	1	0	0.0715608614556189	0
HGNC:28840	ENSG00000116721	PRAMEF1	5.231	1.425	12	3.2165e-11	1.879	0	0	0	0	1	0	0	0	1	1	1	0	0.000134193175498319	0
HGNC:29295	ENSG00000179172	HNRNPCL1	1.343	0.882	12	0.37278	1.768	0	0	2	0.4	0	0	0	0	5	3	1	0	0.0522191682411233	0
HGNC:28841	ENSG00000120952	PRAMEF2	4.823	1.425	12	4.7446e-10	1.81	0	0	2	0.2	0	0	0	0	1	1	1	0	NA	0
HGNC:31971	ENSG00000243073	PRAMEF4	6.992	1.437	12	1.0209e-11	1.932	0	0	2	0.4	0	0	0	0	1	1	1	0	0.000545913105058727	0
HGNC:27997	ENSG00000187545	PRAMEF10	5.374	1.425	13	0.0011128	1.542	0	0	6	0.433333333333333	0	0	0	0	1	1	1	0	0.00243038927479627	0
HGNC:28415	ENSG00000204510	PRAMEF7	3.872	1.425	13	0.33075	1.842	0	0	0	0	0	0	0	0	0	0	0	0	0.0184661942632333	0
HGNC:30583	ENSG00000232423	PRAMEF6	9.104	1.431	13	2.6109e-11	1.978	0	0	2	0.2	0	0	0	0	0	0	0	0	NA	0
HGNC:48813	ENSG00000275774	HNRNPCL2	1.366	0.882	13	NA	NA	0	0	0	0	0	0	0	0	2	1	1	0	NA	NA
HGNC:13262	ENSG00000279169	PRAMEF13	5.227	1.425	10	0.29184	1.889	0	0	0	0	0	0	0	0	1	1	1	0	0.00745770448077714	0
HGNC:13576	ENSG00000204481	PRAMEF14	5.242	1.425	8	0.29026	1.89	0	0	3	0.2	0	0	0	0	0	0	0	0	0.00603259319686415	0
HGNC:24908	ENSG00000204480	PRAMEF19	2.833	1.44	7	0.059654	1.941	0	0	4	0.35	0	0	0	0	0	0	0	0	0.0153149319001639	0
HGNC:29485	ENSG00000204479	PRAMEF17	2.997	1.425	7	5.3177e-08	1.951	0	0	26	1.06923076923077	0	0	0	0	1	1	1	0	0.000114989347604955	0
HGNC:25224	ENSG00000204478	PRAMEF20	4.995	1.428	8	0.0030211	1.934	0	0	34	1.38235294117647	0	0	0	0	1	1	1	0	NA	0
HGNC:27005	ENSG00000162494	LRRC38	39.057	0.885	8	0.14423	1.076	14	2.36035714285714	79	3.12151898734177	7	3	2	1	0	0	0	0	NA	0
HGNC:29602	ENSG00000162493	PDPN	34.492	0.717	8	0.00032048	1.152	52	2.69711538461538	74	2.83783783783784	5	0	0	0	3	2	1	0	0.0120774175129799	0
HGNC:9347	ENSG00000116731	PRDM2	124.891	5.157	7	0.99996	0.222	18	4.23827777777778	110	5.69818181818182	5	1	1	1	5	3	1	1	0.0345813409684975	1
HGNC:29173	ENSG00000189337	KAZN	1225.252	2.592	4	0.59671	0.381	35	2.70574285714286	68	1.83823529411765	6	9	5	1	3	2	1	0	0.0653830792425207	0
HGNC:25488	ENSG00000171729	TMEM51	67.946	0.762	9	0.30495	0.765	111	3.2612972972973	109	6.80733944954128	6	6	3	1	4	2	1	0	0.189588023948879	0
HGNC:29408	ENSG00000142621	FHAD1	163.762	4.44	12	0.00013667	1.346	82	4.07575609756098	89	1.14831460674157	11	3	2	1	0	0	0	0	NA	0
HGNC:28670	ENSG00000142634	EFHD2	20.451	0.723	16	0.0090981	1.275	127	3.03299212598425	103	2.37281553398058	9	10	5	1	6	3	1	0	0.125341584352	0
HGNC:2523	ENSG00000162438	CTRC	10.799	0.807	16	1.2851e-12	1.692	19	4.64842105263158	67	1.55223880597015	2	0	0	0	5	3	1	0	0.0130284667816796	0
HGNC:24609	ENSG00000142615	CELA2A	15.363	0.81	16	1.9736e-16	1.83	8	3.678125	29	0.668965517241379	3	0	0	0	0	0	0	0	0.00034447300212882	0
HGNC:29995	ENSG00000215704	CELA2B	25.486	0.81	16	2.5651e-06	1.112	7	4.00785714285714	31	0.709677419354839	5	0	0	0	3	2	1	0	0.00301475261125334	0
HGNC:1511	ENSG00000132906	CASP9	35.702	1.266	20	7.3826e-06	0.974	120	2.27593333333333	103	2.70291262135922	5	0	0	0	8	4	1	0	0.000553288826681673	0
HGNC:29157	ENSG00000116138	DNAJC16	65.566	2.349	20	3.6232e-11	0.783	121	2.26836363636364	95	0.738947368421053	1	0	0	0	3	2	1	0	0.00592195100565539	0
HGNC:18407	ENSG00000116771	AGMAT	13.352	1.059	22	1.2369e-07	1.539	95	3.62142105263158	96	1.42708333333333	1	0	0	0	2	1	1	0	0.00167360737124398	0
HGNC:24578	ENSG00000197312	DDI2	51.586	1.2	22	0.99819	0.208	131	3.18147328244275	78	0.684615384615385	5	0	0	0	7	4	1	0	0.276063093321684	1
HGNC:10458	ENSG00000215695	RSC1A1	2.32	1.854	22	2.3498e-13	1.522	13	5.56930769230769	24	0.383333333333333	0	0	0	0	2	1	1	0	0.000232649514193876	0
HGNC:29131	ENSG00000116786	PLEKHM2	50.449	3.06	22	1.7077e-05	0.541	126	3.73003968253968	95	3.94526315789474	5	6	3	1	3	2	1	0	0.033362707660798	0
HGNC:27653	ENSG00000162461	SLC25A34	5.134	0.915	23	4.7127e-07	1.345	84	4.28329761904762	95	2.06105263157895	3	0	0	0	7	4	1	0	0.000920567100732475	0
HGNC:32350	ENSG00000162460	TMEM82	5.483	1.032	23	3.0094e-07	1.409	17	3.80223529411765	110	2.69818181818182	2	0	0	0	0	0	0	0	0.0007186438775834	0
HGNC:24686	ENSG00000162458	FBLIM1	29.987	1.125	23	5.3941e-05	1.254	63	5.21411111111111	110	3.86909090909091	12	0	0	0	5	3	1	0	0.00308703049749594	0
HGNC:51714	ENSG00000233954	UQCRHL	2.179	0.276	23	NA	NA	2	4.056	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:17575	ENSG00000065526	SPEN	104.361	10.995	23	1	0.071	131	3.37951145038168	50	0.636	4	2	1	1	8	4	1	1	0.247888831328334	1
HGNC:12936	ENSG00000116809	ZBTB17	34.263	2.433	23	0.97933	0.309	131	4.53439694656489	46	0.391304347826087	4	5	3	1	7	4	1	1	0.0947208594567621	1
HGNC:28339	ENSG00000183888	SRARP	4.571	0.51	23	0.10907	1.855	9	5.75422222222222	44	0.459090909090909	1	0	0	0	1	1	1	0	0.0603199496014558	0
HGNC:5249	ENSG00000173641	HSPB7	5.566	0.738	23	0.016292	1.576	72	4.56766666666667	105	3.05333333333333	3	10	5	1	3	2	1	0	0.0135170988567435	0
HGNC:2026	ENSG00000186510	CLCNKA	15.175	2.064	23	4.2296e-17	1.116	21	4.21661904761905	60	0.633333333333333	5	0	0	0	2	1	1	0	0.000787537386376159	0
HGNC:2027	ENSG00000184908	CLCNKB	17.059	2.064	21	1.4025e-22	1.239	10	5.6998	95	0.932631578947368	5	0	0	0	2	1	1	0	0.000461539494433089	0
HGNC:26717	ENSG00000185519	FAM131C	15.882	0.843	21	0.011477	0.892	58	5.34339655172414	96	1.50208333333333	2	0	0	0	3	2	1	0	0.0184483364316363	0
HGNC:3386	ENSG00000142627	EPHA2	31.732	2.931	20	1.073e-05	0.555	112	5.00314285714286	110	4.84545454545455	3	9	5	1	9	5	1	0	0.0103738372433175	0
HGNC:26604	ENSG00000142632	ARHGEF19	14.798	2.409	18	3.9492e-20	1.151	44	4.60954545454545	103	1.16699029126214	4	2	1	1	7	4	1	0	0.0013007452840393	0
HGNC:28127	ENSG00000132881	CPLANE2	5.491	0.777	17	8.8551e-06	1.626	131	4.26439694656489	102	1.39607843137255	1	1	1	1	2	1	1	0	3.05627754072984e-05	0
HGNC:29249	ENSG00000037637	FBXO42	105.64	2.154	14	0.99503	0.274	131	3.41531297709924	87	0.505747126436782	2	6	3	1	3	2	1	0	0.023103850730172	1
HGNC:30232	ENSG00000055070	SZRD1	45.57	0.459	14	0.59651	0.672	128	3.451765625	49	0.293877551020408	1	0	0	0	2	1	1	0	0.145961198252394	0
HGNC:28026	ENSG00000187144	SPATA21	50.307	1.41	14	1.1342e-17	1.498	13	3.64515384615385	100	1.606	0	0	0	0	1	1	1	0	0.00209739075807024	0
HGNC:25528	ENSG00000157191	NECAP2	19.357	0.822	14	1.9626e-09	1.451	131	3.77103053435114	89	1.32808988764045	2	3	2	1	5	3	1	0	0.00922066513233854	0
HGNC:26088	ENSG00000219481	NBPF1	51.243	3.42	11	2.3773e-25	1.147	131	4.14857251908397	0	0	2	0	0	0	1	1	1	0	0.000800310675368626	0
HGNC:21299	ENSG00000058453	CROCC	232.691	6.054	10	1.2656e-24	0.71	84	4.56879761904762	54	0.388888888888889	3	0	0	0	5	3	1	0	0.00102703037904296	0
HGNC:7033	ENSG00000117122	MFAP2	6.13	0.552	10	4.2671e-06	1.228	53	4.55930188679245	104	1.8	6	0	0	0	7	4	1	0	0.00140043088468639	0
HGNC:30213	ENSG00000159363	ATP13A2	25.97	3.543	10	8.9582e-09	0.584	127	4.21614960629921	24	0.508333333333333	3	8	4	1	6	3	1	0	0.0213327399861985	0
HGNC:10681	ENSG00000117118	SDHB	35.31	0.843	11	0.00024397	0.825	131	3.7164427480916	68	0.370588235294118	6	7	4	1	8	4	1	0	0.00560928956613051	0
HGNC:18341	ENSG00000117115	PADI2	52.69	1.998	10	4.9471e-11	0.891	82	3.63192682926829	102	6.57254901960784	2	10	5	1	2	1	1	0	0.000426349521595406	0
HGNC:18367	ENSG00000142623	PADI1	40.879	1.992	10	2.0388e-15	1.136	31	5.03703225806452	69	1.28405797101449	2	5	3	1	2	1	1	0	0.000292071727926005	0
HGNC:18337	ENSG00000142619	PADI3	35.135	1.995	9	2.3615e-10	0.943	22	4.4805	63	1.52380952380952	1	8	4	1	2	1	1	0	0.000384018476209662	0
HGNC:18368	ENSG00000159339	PADI4	55.809	1.992	10	4.6001e-16	1.136	39	3.14851282051282	50	0.796	1	0	0	0	6	3	1	0	0.0140423107646828	0
HGNC:20449	ENSG00000276747	PADI6	29.504	2.085	10	NA	NA	13	2.74938461538462	0	0	0	0	0	0	1	1	1	0	NA	NA
HGNC:30297	ENSG00000179051	RCC2	32.917	1.569	10	0.95567	0.334	131	3.55386259541985	102	2.66862745098039	10	0	0	0	10	5	1	0	0.0873008113622344	1
HGNC:25540	ENSG00000074964	ARHGEF10L	158.176	3.84	8	0.00047308	0.442	97	4.04138144329897	96	6.66666666666667	14	9	5	1	2	1	1	0	0.0380175258575682	0
HGNC:24018	ENSG00000117148	ACTL8	71.73	1.101	5	0.31835	1.123	9	2.08833333333333	29	0.441379310344828	1	0	0	0	4	2	1	0	0.0192176579843432	0
HGNC:28246	ENSG00000117154	IGSF21	270.685	1.404	2	0.20912	0.525	8	2.543625	91	3.18021978021978	6	7	4	1	6	3	1	0	0.0278713894636636	0
HGNC:26791	ENSG00000179023	KLHDC7A	5.044	2.334	5	4.9895e-19	1.598	55	1.88312727272727	70	3.08285714285714	4	2	1	1	0	0	0	0	0.000177143487268265	0
HGNC:8621	ENSG00000009709	PAX7	118.02	1.563	4	0.14469	0.558	17	3.57847058823529	100	5.448	6	1	1	1	5	3	1	1	0.091249270260796	0
HGNC:14905	ENSG00000179002	TAS1R2	20.083	2.52	10	7.6139e-17	1.286	2	0.6395	47	0.25531914893617	0	0	0	0	2	1	1	0	0.00382099148611496	0
HGNC:406	ENSG00000159423	ALDH4A1	31.294	1.692	10	1.3725e-05	0.714	127	2.23162992125984	99	1.98181818181818	5	10	5	1	5	3	1	0	0.00105440767869718	0
HGNC:27006	ENSG00000169991	IFFO2	52.396	1.554	10	0.72617	0.42	119	2.39967226890756	110	12.0654545454545	3	9	5	1	3	2	1	0	0.200049790083124	0
HGNC:30313	ENSG00000127481	UBR4	135.756	15.552	13	1	0.095	104	1.28371153846154	77	0.477922077922078	11	7	4	1	7	4	1	0	0.140999950438226	1
HGNC:28957	ENSG00000127463	EMC1	35.892	2.991	13	6.7281e-26	1.009	108	1.42798148148148	34	0.641176470588235	3	0	0	0	5	3	1	0	0.00106708756743668	0
HGNC:18477	ENSG00000053372	MRTO4	8.323	0.72	13	0.98629	0.23	108	1.42798148148148	94	0.638297872340426	5	0	0	0	9	5	1	0	0.205365383255156	1
HGNC:390	ENSG00000162482	AKR7A3	6.197	0.996	13	1.0209e-19	1.928	52	1.65621153846154	80	0.955	0	0	0	0	7	4	1	0	0.000326671577692854	0
HGNC:389	ENSG00000053371	AKR7A2	8.179	1.08	14	1.9938e-10	1.522	108	1.45986111111111	43	0.47906976744186	1	0	0	0	7	4	1	0	0.00113551699870827	0
HGNC:26001	ENSG00000040487	SLC66A1	16.974	0.876	14	6.3479e-05	1.004	108	1.45986111111111	39	0.553846153846154	2	0	0	0	1	1	1	0	0.000187327975664876	0
HGNC:1491	ENSG00000077549	CAPZB	146.764	0.906	15	0.91165	0.379	123	2.14226829268293	101	2.7049504950495	12	8	4	1	9	5	1	0	0.0817132040651716	1
HGNC:32068	ENSG00000173436	MICOS10	145.418	0.237	15	0.78732	0.584	103	1.39135922330097	66	0.451515151515152	0	0	0	0	5	3	1	0	0.109159445272081	0
HGNC:7650	ENSG00000158747	NBL1	61.476	0.651	16	0.059018	1.023	63	1.96293650793651	103	2.7631067961165	6	5	3	1	4	2	1	0	0.00553027948628691	0
HGNC:48338	ENSG00000270136	MICOS10-NBL1	59.859	0.216	16	0.028653	1.316	103	1.39135922330097	0	0	0	0	0	0	0	0	0	0	0.000232572627840648	0
HGNC:5301	ENSG00000158748	HTR6	16.091	1.323	18	0.00018524	1.275	9	1.96855555555556	88	1.29772727272727	3	0	0	0	10	5	1	0	0.0120598531629291	0
HGNC:27393	ENSG00000162542	TMCO4	117.705	1.905	17	1.6674e-20	1.305	92	1.45091304347826	91	0.835164835164835	5	7	4	1	5	3	1	0	0.000333053858947675	0
HGNC:25978	ENSG00000178828	RNF186	1.254	0.684	15	0.082589	1.389	18	1.51033333333333	100	2.478	5	1	1	1	2	1	1	0	NA	0
HGNC:29038	ENSG00000169914	OTUD3	30.55	1.197	15	3.5645e-05	0.922	90	1.45623333333333	39	1.08717948717949	1	0	0	0	1	1	1	0	0.00963269767406289	0
HGNC:13414	ENSG00000188784	PLA2G2E	3.608	0.429	15	2.4363e-05	1.736	8	3.17175	43	0.795348837209302	0	3	2	1	3	2	1	0	0.000139043182628318	0
HGNC:9031	ENSG00000188257	PLA2G2A	4.985	0.435	15	0.097278	1.292	21	1.93933333333333	39	1.12307692307692	6	10	5	1	6	3	1	0	0.108463898461327	0
HGNC:9038	ENSG00000127472	PLA2G5	63.732	0.417	15	5.3834e-05	1.57	19	1.27978947368421	79	1.95696202531646	8	7	4	1	3	2	1	0	0.00741508254542482	0
HGNC:9033	ENSG00000117215	PLA2G2D	7.627	0.438	15	1.8079e-05	1.786	19	1.14463157894737	14	0.214285714285714	1	0	0	0	3	2	1	0	8.93603970936299e-05	0
HGNC:30040	ENSG00000158786	PLA2G2F	11.058	0.636	16	2.7094e-06	1.817	12	1.485	17	0.623529411764706	2	5	3	1	3	2	1	0	0.014755089902752	0
HGNC:9032	ENSG00000187980	PLA2G2C	25.265	0.453	16	0.035718	1.218	2	2.976	103	1.62912621359223	0	0	0	0	0	0	0	0	NA	0
HGNC:26354	ENSG00000162543	UBXN10	9.954	0.843	16	0.013862	1.129	75	1.64765333333333	103	1.71844660194175	3	9	5	1	5	3	1	0	0.000700134615135882	0
HGNC:26538	ENSG00000158816	VWA5B1	68.643	3.663	19	9.1392e-33	1.272	25	1.76744	66	0.666666666666667	1	0	0	0	0	0	0	0	NA	0
HGNC:24190	ENSG00000162545	CAMK2N1	3.819	0.237	14	0.16681	1.67	87	1.76222988505747	107	4.68411214953271	18	8	4	1	2	1	1	0	0.0666369713246301	0
HGNC:25762	ENSG00000090432	MUL1	8.703	1.059	14	1.9108e-06	1.152	112	1.44001785714286	105	1.59238095238095	2	7	4	1	6	3	1	0	0.0026804104349885	0
HGNC:31791	ENSG00000183114	FAM43B	2.447	0.99	13	0.10664	1.238	32	1.37078125	91	1.35604395604396	1	3	2	1	1	1	1	0	0.102238789775676	0
HGNC:1712	ENSG00000158825	CDA	29.817	0.441	13	0.0081038	1.318	92	1.75391304347826	85	1.81176470588235	4	8	4	1	6	3	1	0	0.127580685113546	0
HGNC:14581	ENSG00000158828	PINK1	18.053	1.746	12	1.8749e-10	1.136	116	1.6831724137931	93	0.843010752688172	3	10	5	1	9	5	1	0	0.000403882178374536	0
HGNC:2728	ENSG00000244038	DDOST	9.777	1.371	11	0.00061409	0.731	117	1.37126495726496	2	0.3	5	0	0	0	10	5	1	0	0.0272496676637146	0
HGNC:19167	ENSG00000117245	KIF17	54.003	3.09	10	3.7556e-18	1.053	97	1.66045360824742	83	1.25060240963855	10	8	4	1	6	3	1	0	0.000405040658090446	0
HGNC:28819	ENSG00000189410	SH2D5	13.106	1.272	10	6.4459e-08	1.094	110	1.67462727272727	107	1.97383177570093	3	4	2	1	1	1	1	0	0.000904184754289459	0
HGNC:24973	ENSG00000127483	HP1BP3	47.057	1.662	10	0.98422	0.3	100	0.99826	87	0.496551724137931	9	0	0	0	6	3	1	0	0.276142174239845	1
HGNC:3298	ENSG00000075151	EIF4G3	370.993	5.688	7	1	0.112	126	1.80697619047619	80	1.905	6	4	2	1	9	5	1	0	0.279118382694825	1
HGNC:3146	ENSG00000117298	ECE1	128.325	2.529	6	0.95987	0.321	117	3.36754700854701	111	10.3171171171171	15	0	0	0	4	2	1	0	0.0981761076950855	1
HGNC:25076	ENSG00000142794	NBPF3	44.877	1.902	7	8.0766e-19	1.151	116	2.04806896551724	55	1.05090909090909	4	0	0	0	4	2	1	0	0.000526270904252018	0
HGNC:438	ENSG00000162551	ALPL	69.013	1.575	9	0.0003636	0.693	51	2.39209803921569	103	3.3378640776699	15	7	4	1	6	3	1	0	0.0067912153156133	0
HGNC:9858	ENSG00000076864	RAP1GAP	73.136	2.247	11	0.84376	0.349	71	2.25816901408451	101	2.76435643564356	8	8	4	1	8	4	1	0	0.0331292740922838	0
HGNC:18533	ENSG00000090686	USP48	105.308	3.144	10	1	0.161	112	1.15975892857143	109	3.84036697247706	7	3	2	1	5	3	1	0	0.150788440629383	1
HGNC:32071	ENSG00000187942	LDLRAD2	12.96	0.819	10	0.00021385	1.241	34	2.32926470588235	88	1.00454545454545	0	3	2	1	0	0	0	0	0.0256171210218734	0
HGNC:5273	ENSG00000142798	HSPG2	115.066	13.176	10	1.0376e-19	0.412	107	2.51132710280374	110	16.9109090909091	7	9	5	1	9	5	1	0	0.0316387961266881	0
HGNC:15945	ENSG00000219073	CELA3B	21.62	0.813	9	2.4372e-12	1.627	5	4.7018	28	0.8	10	0	0	0	0	0	0	0	0.000398482854711775	0
HGNC:15944	ENSG00000142789	CELA3A	10.885	0.813	9	8.0514e-09	1.301	5	3.7184	47	0.565957446808511	4	0	0	0	1	1	1	0	0.000289494061960192	0
HGNC:1736	ENSG00000070831	CDC42	75.849	0.576	8	0.78728	0.501	124	1.17979032258065	36	0.377777777777778	2	0	0	0	10	5	1	0	0.16634280476411	0
HGNC:12783	ENSG00000162552	WNT4	26.656	1.056	11	0.12766	0.651	29	1.559	94	1.41914893617021	5	6	3	1	8	4	1	0	0.0408624093366598	0
HGNC:29045	ENSG00000184677	ZBTB40	102.319	3.72	10	1.0543e-10	0.693	81	1.45292592592593	82	0.58780487804878	1	9	5	1	2	1	1	1	0.00597243249883328	0
HGNC:3391	ENSG00000070886	EPHA8	40.106	3.018	9	1.834e-10	0.712	3	1.48533333333333	26	0.276923076923077	1	0	0	0	8	4	1	0	0.0131507090675935	0
HGNC:1241	ENSG00000173372	C1QA	3.05	0.738	9	0.0038204	1.153	31	1.30648387096774	37	0.627027027027027	5	10	5	1	10	5	1	0	0.0672310369924946	0
HGNC:1245	ENSG00000159189	C1QC	4.477	0.738	9	0.048591	1.094	13	0.900076923076923	28	0.55	4	10	5	1	10	5	1	0	0.00356816468019107	0
HGNC:1242	ENSG00000173369	C1QB	8.875	0.756	8	0.15392	1.044	21	1.23833333333333	25	0.464	17	10	5	1	10	5	1	0	0.0174285340804905	0
HGNC:3393	ENSG00000133216	EPHB2	210.661	3.168	9	0.99997	0.184	63	1.6782380952381	103	3.65825242718447	1	0	0	0	10	5	1	0	0.110925427209613	1
HGNC:35445	ENSG00000215906	LACTBL1	12.295	1.641	12	0.0014956	1.083	4	1.07375	9	0.288888888888889	0	0	0	0	0	0	0	0	NA	0
HGNC:44651	ENSG00000227868	TEX46	8.266	0.498	13	0.0076505	1.825	9	0.770888888888889	0	0	0	0	0	0	0	0	0	0	0.0673920410953207	0
HGNC:29079	ENSG00000004487	KDM1A	64.246	2.637	13	0.99667	0.276	88	1.41010227272727	72	1.05555555555556	3	1	1	1	9	5	1	0	0.0910719131695195	1
HGNC:14985	ENSG00000169641	LUZP1	93.778	3.231	11	0.52955	0.402	126	1.8193253968254	110	4.45636363636364	5	4	2	1	9	5	1	0	0.0762743192071806	0
HGNC:5289	ENSG00000179546	HTR1D	25.607	1.134	11	0.00064061	1.296	39	2.35979487179487	88	2.1	3	0	0	0	10	5	1	0	0.00734105402186483	0
HGNC:5047	ENSG00000125944	HNRNPR	40.565	1.911	16	0.99935	0.21	91	1.64469230769231	83	0.448192771084337	6	0	0	0	10	5	1	0	0.000554660782488407	1
HGNC:20814	ENSG00000125945	ZNF436	10.388	1.413	17	5.1273e-05	0.878	91	1.72530769230769	83	0.672289156626506	7	7	4	1	8	4	1	1	0.0148693573901981	0
HGNC:11615	ENSG00000204219	TCEA3	43.839	1.047	18	0.0045078	0.73	73	1.86282191780822	110	3.21818181818182	5	9	5	1	6	3	1	0	0.000243446143974633	0
HGNC:14987	ENSG00000088280	ASAP3	56.005	2.712	19	8.33e-12	0.711	109	2.14511009174312	96	1.83125	2	9	5	1	3	2	1	0	0.00541789158110914	0
HGNC:3114	ENSG00000007968	E2F2	24.795	1.314	17	0.25505	0.561	129	2.39593798449612	107	2.82429906542056	7	0	0	0	7	4	1	1	0.0737262967554251	0
HGNC:5362	ENSG00000117318	ID3	1.575	0.36	17	0.72177	0.709	131	2.52704580152672	111	2.43243243243243	3	9	5	1	7	4	1	0	0.0967208111315643	0
HGNC:10301	ENSG00000142676	RPL11	5.093	0.537	19	0.96088	0.296	92	2.0389347826087	0	0	4	6	3	1	10	5	1	0	0.168533573716911	1
HGNC:11620	ENSG00000011007	ELOA	18.611	2.319	19	1	0.119	108	1.72193518518519	5	0.2	3	4	2	1	9	5	1	0	0.36489743453143	1
HGNC:25022	ENSG00000057757	PITHD1	9.814	0.636	19	0.0080936	0.965	104	1.51627884615385	104	1.42692307692308	1	0	0	0	3	2	1	0	0.0153628860745632	0
HGNC:6738	ENSG00000011009	LYPLA2	4.394	0.696	19	0.94955	0.344	107	1.23445794392523	5	0.24	6	0	0	0	4	2	1	0	0.205505249439329	1
HGNC:4116	ENSG00000117308	GALE	5.182	1.047	19	1.4757e-10	1.388	113	1.23015044247788	99	1.14545454545455	6	5	3	1	6	3	1	0	0.00464120915244787	0
HGNC:5005	ENSG00000117305	HMGCL	36.735	0.978	19	2.5638e-06	1.112	94	1.48271276595745	105	1.94095238095238	3	0	0	0	4	2	1	0	0.0013184603384424	0
HGNC:4006	ENSG00000179163	FUCA1	23.213	1.401	18	2.6956e-08	0.944	104	1.30864423076923	101	1.31287128712871	1	9	5	1	2	1	1	0	0.0131614761160451	0
HGNC:2160	ENSG00000188822	CNR2	42.847	1.083	17	6.5369e-06	1.683	43	2.07137209302326	41	0.404878048780488	5	0	0	0	10	5	1	0	0.000202723819445365	0
HGNC:23158	ENSG00000189266	PNRC2	6.623	0.42	18	0.33763	1.832	0	0	86	0.841860465116279	3	0	0	0	5	3	1	0	NA	0
HGNC:16713	ENSG00000188529	SRSF10	16.58	0.789	18	0.42275	1.642	0	0	107	3.82990654205607	6	0	0	0	8	4	1	0	NA	0
HGNC:26679	ENSG00000142661	MYOM3	56.1	4.314	17	1.4264e-47	1.106	70	2.15378571428571	97	3.66185567010309	4	5	3	1	1	1	1	0	0.000949664601298476	0
HGNC:13700	ENSG00000142677	IL22RA1	23.369	1.725	18	0.0056855	0.627	41	2.23917073170732	89	4.30786516853933	1	5	3	1	9	5	1	0	0.0129576000243805	0
HGNC:18584	ENSG00000185436	IFNLR1	33.791	1.563	18	0.062532	0.763	85	2.33535294117647	108	3.82407407407407	1	0	0	0	4	2	1	0	0.181086944127273	0
HGNC:25839	ENSG00000158055	GRHL3	164.924	1.881	17	0.99292	0.277	60	2.996	110	4.56727272727273	7	5	3	1	2	1	1	1	0.268412205125678	1
HGNC:28070	ENSG00000001460	STPG1	59.935	1.005	11	1.2043e-09	1.339	115	1.65433043478261	107	3.81495327102804	4	2	1	1	0	0	0	0	0.0359009201663303	0
HGNC:25233	ENSG00000001461	NIPAL3	57.174	1.221	11	6.9573e-05	0.844	117	1.64381196581197	108	3.04259259259259	4	7	4	1	1	1	1	0	0.0189794249597921	0
HGNC:3042	ENSG00000117602	RCAN3	38.689	0.726	10	0.00015715	1.313	103	1.69114563106796	103	5.68543689320388	7	0	0	0	5	3	1	0	0.0186485367183019	0
HGNC:29332	ENSG00000184454	NCMAP	53.241	0.309	10	0.040542	1.756	35	2.34671428571429	104	2.29230769230769	4	0	0	0	0	0	0	0	4.21529671449015e-05	0
HGNC:16638	ENSG00000133226	SRRM1	41.565	2.742	9	1	0.146	91	1.6333956043956	25	0.664	4	0	0	0	10	5	1	0	0.185333343207209	1
HGNC:13518	ENSG00000169504	CLIC4	98.939	0.762	7	0.0010866	1.159	128	2.0216875	84	2.1452380952381	18	0	0	0	5	3	1	0	0.0484262165774432	0
HGNC:10473	ENSG00000020633	RUNX3	65.61	1.29	10	0.84295	0.424	71	2.36649295774648	107	7.43364485981308	12	10	5	1	6	3	1	1	0.203788024816702	0
HGNC:19824	ENSG00000117614	SYF2	10.226	0.732	9	0.0056136	0.833	131	1.46402290076336	45	0.351111111111111	5	0	0	0	10	5	1	0	0.222868725749725	0
HGNC:25234	ENSG00000117616	RSRP1	95.964	0.873	10	4.3086e-14	1.835	131	1.23587022900763	100	1.096	4	0	0	0	4	2	1	0	0.000293962457915581	0
HGNC:10009	ENSG00000187010	RHD	58.052	1.482	8	2.8534e-05	0.951	3	1.14566666666667	105	1.07238095238095	5	0	0	0	1	1	1	0	0.000446016617730901	0
HGNC:30590	ENSG00000183726	TMEM50A	24.044	0.474	10	0.16293	0.742	101	1.05560396039604	88	1.03636363636364	1	0	0	0	3	2	1	0	0.185365787261877	0
